id,title,description,availability,condition,price,image_link,brand,additional_image_link,product_type,custom_label_0,custom_label_1
hainaauto-116248093,Great Wall 2024 Cannon 2.4T Passenger Version Diesel 4WD Comfort Automatic Transmission,"2024 · Great · Wall 2024 Cannon · 16,667 km · black · automatic · Located in Hebei. Stock HA-116248093. Sourced from China with full export support from HainaAuto.",in stock,used,11130.01 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_8cca0842124d8e4e.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_b85642a3d41da356.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_41df5076ba8cb92b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_172d99ac799053a6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_e2a1ee38440d39ee.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_268178303deed7e0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_91b8622f2538c3f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/116248093/col_d48b4a307995797b.webp",Pickup Trucks > Great > Wall 2024 Cannon,Pickup Trucks,priority_03_pickups
hainaauto-576748138,Great Wall 2023 Fengjun 5 2.0T 2WD Elite Long Bed Manual Transmission,"2023 · Great · Wall 2023 Fengjun · 1,042 km · grey · Manual · Located in Sichuan. Stock HA-576748138. Sourced from China with full export support from HainaAuto.",in stock,used,9428.65 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_d2cc02c4b346d417.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_3e33006b81e4abc1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_6abb4178213f18bb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_3063eadb8a67fc13.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_207fa025269a9d09.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_697363674a03ce16.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_a0f4d95886374d05.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_090607811bc10245.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_e6eff28aa7891dbb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_aaa07271e8af864d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/576748138/col_edc711835b545c0b.webp",Pickup Trucks > Great > Wall 2023 Fengjun,Pickup Trucks,priority_03_pickups
hainaauto-109848891,"2023 Ranger ""Trace"" 4WD Automatic Gasoline Model","2023 · Ranger · ""Trace"" 4WD Automatic · 7,917 km · black · automatic · Located in Shandong. Stock HA-109848891. Sourced from China with full export support from HainaAuto.",in stock,used,14182.45 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_d611958cf54b0bfb.webp,Ranger,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_2db8afab5bc393bc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_cf6e082b7091f284.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_db60de4c775cbe5f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_880168213c970569.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_afeac3d22d4c8eb9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_2360f24a063eb1a3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_7de6ccfb0497fb78.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_11c03c457fa05f24.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_35620f51aff785ae.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/109848891/col_3248c7fe3b1f9008.webp","Pickup Trucks > Ranger > ""Trace"" 4WD Automatic",Pickup Trucks,priority_03_pickups
hainaauto-729750018,"Radar 2026 King Kong Lingcheng Edition, Automatic Transmission",2026 · Radar · 2026 King Kong · 0 km · White · automatic · Located in Guangdong. Stock HA-729750018. Sourced from China with full export support from HainaAuto.,in stock,new,12443.56 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_b53fb61028923053.webp,Radar,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_2b0178d3de0fa1a1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_824a49dd863260b3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_49263d8556af4114.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_86b94fa63b55369a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_ea80aeda8ca247da.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_3facd5163ca81d60.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_bae3ac307dc0eec4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_757601e6712ef916.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_1a047861e2accd14.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/729750018/col_77c41f0b09c93b29.webp",Pickup Trucks > Radar > 2026 King Kong,Pickup Trucks,priority_03_pickups
hainaauto-486650313,Dao 2023 All-Rounder 2.3T Diesel Automatic 2WD Standard Wheelbase Comfort Edition,"2023 · Dao · 2023 All-Rounder 2.3T · 11,250 km · blue · 8-speed automatic transmission · Located in Jiangxi. Stock HA-486650313. Sourced from China with full export support from HainaAuto.",in stock,used,9803.95 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/486650313/col_e0f0667b7bccb0fa.webp,Dao,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/486650313/col_5a0334995c325969.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/486650313/col_fef71bdfb5c2d5c8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/486650313/col_20d43a08a8e8c8b6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/486650313/col_e238919ed8b3a445.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/486650313/col_ed79d521224c4721.webp",Pickup Trucks > Dao > 2023 All-Rounder 2.3T,Pickup Trucks,priority_03_pickups
hainaauto-154150549,2025 Ford Ranger 2.3T Trailblazer 4WD Automatic,2025 · Ford · Ranger 2.3T Trailblazer · 125 km · black · automatic · Located in Heilongjiang. Stock HA-154150549. Sourced from China with full export support from HainaAuto.,in stock,used,17697.76 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_2e95a90e860ca9d1.webp,Ford,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_e43ee0ec4a3826f6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_acba4bb7a2c70bd5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_f1b94dad7d54f524.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_01771039f61e11d7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_66e27b3da41e4fad.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_95ec84bbbc7c932a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_879a53459f498d88.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_169335e4a5b2072b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_58c927eadaf5b568.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/154150549/col_ea2d0c4db3320cee.webp",Pickup Trucks > Ford > Ranger 2.3T Trailblazer,Pickup Trucks,priority_03_pickups
hainaauto-323050771,"Huanghai 2024 Jiaolong 2.8T AWD Value Edition, Manual Transmission","2024 · Huanghai · 2024 Jiaolong 2.8T · 4,167 km · White · Manual · Located in Sichuan. Stock HA-323050771. Sourced from China with full export support from HainaAuto.",in stock,used,10254.31 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_412e718ec38e1c8c.webp,Huanghai,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_d6c90771d4914581.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_3d3719c8e1495efd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_c00af7e1d87f5e56.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_904c5b7dbaea43ea.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_256eeee28d2c7e24.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_986e010eda9f6356.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_60c267dc2e653dde.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/323050771/col_070ed824b1f79f6b.webp",Pickup Trucks > Huanghai > 2024 Jiaolong 2.8T,Pickup Trucks,priority_03_pickups
hainaauto-559451094,"Great Wall 2023 Fengjun 5 2.0T 2WD Progressive Edition (Large Double Cab), Manual Transmission","2023 · Great · Wall 2023 Fengjun · 15,000 km · White · Manual · Located in Anhui. Stock HA-559451094. Sourced from China with full export support from HainaAuto.",in stock,used,7814.86 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_925e77b840bb9bfc.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_98372c755d928520.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_61265cbe96222751.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_cd3bcc75cb8ae76f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_6e90068bc9de2f00.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_47e53c37b4dbd3e1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_8a14404ad32182b7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_ab59ee1f1f809237.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_d7d8b1ac79d5f29d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_ea3af283959f117a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/559451094/col_41d22aa01b3357f3.webp",Pickup Trucks > Great > Wall 2023 Fengjun,Pickup Trucks,priority_03_pickups
hainaauto-596251247,Great Wall 2023 Jingangpao 2.0T Diesel 2WD Starter Edition Long Bed Manual Transmission,"2023 · Great · Wall 2023 Jingangpao · 5,833 km · grey · Manual · Located in Sichuan. Stock HA-596251247. Sourced from China with full export support from HainaAuto.",in stock,used,9178.45 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_7318294a8ed6fa6c.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_a7c1ed17fde6cd60.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_90cdbf6d63fb22ed.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_854f77f45461e035.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_2e7e42e180f9f860.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_9056f9a7baa3d8d6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_268178303deed7e0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_91b8622f2538c3f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/596251247/col_d48b4a307995797b.webp",Pickup Trucks > Great > Wall 2023 Jingangpao,Pickup Trucks,priority_03_pickups
hainaauto-950651483,Interstellar 2023 Interstellar H 2.0T Automatic Diesel Twin-Turbo AWD Luxury Edition (Standard Wheelbase),"2023 · Interstellar · 2023 Interstellar H · 2,083 km · orange color · 8-speed automatic transmission · Located in Guangdong. Stock HA-950651483. Sourced from China with full export support from HainaAuto.",in stock,used,10492.00 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/950651483/col_a6e6aa54db096002.webp,Interstellar,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/950651483/col_e2c7290556481280.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/950651483/col_631c72fe8e786b35.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/950651483/col_964641f2cea1fa34.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/950651483/col_4f2ab3f565f42d96.webp",Pickup Trucks > Interstellar > 2023 Interstellar H,Pickup Trucks,priority_03_pickups
hainaauto-534751613,Foton 2025 General F9 2.0T Diesel 2WD Long Bed Comfort Edition Automatic Transmission,"2025 · Foton · 2025 General F9 · 12,500 km · White · automatic · Located in Zhejiang. Stock HA-534751613. Sourced from China with full export support from HainaAuto.",in stock,used,7251.91 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/534751613/col_6fd3f67adf7512ea.webp,Foton,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/534751613/col_34052bb2d02adc15.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/534751613/col_4bdac16022fc55a8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/534751613/col_5a6166c0b4398a3a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/534751613/col_4e6b3219d71e697b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/534751613/col_4e941899df765b5a.webp",Pickup Trucks > Foton > 2025 General F9,Pickup Trucks,priority_03_pickups
hainaauto-441551702,"Great Wall 2023 Pao 2.0T Passenger Edition Diesel 4WD Comfort Trim, Automatic Transmission","2023 · Great · Wall 2023 Pao · 15,000 km · black · automatic · Located in Anhui. Stock HA-441551702. Sourced from China with full export support from HainaAuto.",in stock,used,11004.91 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_ecc3ba132888a011.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_c9bea10e7de584fc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_051f0952ee75ddb3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_922761f110d0da49.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_b3f440f722f6bea8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_5f59a05a134a79b2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_5b2eb1e407109493.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_7b75325139c8f00f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_1bcd58d4610bb7ae.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/441551702/col_78c5b4b00008fdbc.webp",Pickup Trucks > Great > Wall 2023 Pao,Pickup Trucks,priority_03_pickups
hainaauto-717552279,Dao 2023 All-Rounder 2.3T Diesel Automatic 2WD Long-Wheelbase Comfort Edition,"2023 · Dao · 2023 All-Rounder 2.3T · 45,833 km · grey · 8-speed automatic transmission · Located in Jiangxi. Stock HA-717552279. Sourced from China with full export support from HainaAuto.",in stock,used,8615.50 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/717552279/col_7ed604e0294440a1.webp,Dao,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/717552279/col_08a0f094521013bb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/717552279/col_5ee97604a073306c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/717552279/col_3453fe68d3c80634.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/717552279/col_c2e79518a710ca52.webp",Pickup Trucks > Dao > 2023 All-Rounder 2.3T,Pickup Trucks,priority_03_pickups
hainaauto-979852645,JMC 2024 Dao 2.3T All-Rounder Diesel 2WD Standard Wheelbase Comfort Edition with Manual Transmission,"2024 · JMC · 2024 Dao 2.3T · 3,750 km · grey · Manual · Located in Guangdong. Stock HA-979852645. Sourced from China with full export support from HainaAuto.",in stock,used,9628.81 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_a905701571cf20fb.webp,JMC,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_29d0857d24c9113e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_cc6579d622e90b68.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_ca416ebeeef1d1a9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_c08ab16dca57d41f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_497abfee88a64eef.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_a3a676f1720df437.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/979852645/col_346b46ca204a3fa2.webp",Pickup Trucks > JMC > 2024 Dao 2.3T,Pickup Trucks,priority_03_pickups
hainaauto-759052787,Great Wall 2026 Pao 2.0T Commercial Pao Diesel 4WD Elite Long Bed Automatic Transmission,"2026 · Great · Wall 2026 Pao · 3,750 km · black · automatic · Located in Hunan. Stock HA-759052787. Sourced from China with full export support from HainaAuto.",in stock,used,11255.11 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_9a1f33e0e6378338.webp,Great,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_f19815e58c5f4da4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_a624e57c3bb5707c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_5deb3029f1e82a6e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_4c6684a4276fdc2d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_2a14bad7d20d6055.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_78c5b4b00008fdbc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_268178303deed7e0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_91b8622f2538c3f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759052787/col_d48b4a307995797b.webp",Pickup Trucks > Great > Wall 2026 Pao,Pickup Trucks,priority_03_pickups
cntransit-009612673,"Tesla Model X (Imported) Tesla Cybertruck, Three-Motor Version, Automatic Transmission",2026 · Tesla · Model X (Imported) · 833 km · gold · Automatic · Located in Zhejiang. Stock CN-009612673. Sourced from China with full export support from HainaAuto.,in stock,used,114900.46 USD,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_d07f9d0a45e7c1f8.jpg,Tesla,"https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_683422c779ad52d1.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_5a6f9f994afbed27.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_e58814aea383fd4f.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_0a62768ea250ef11.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_d819dd0322da13ea.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_23a2dc6ceed953b5.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_40ae33a199ce7f3d.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_0e07fdc0589e411c.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_1139bc48752e0184.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/009612673/col_c7cfb411109e5cf7.jpg",Pickup Trucks > Tesla > Model X (Imported),Pickup Trucks,priority_03_pickups
cntransit-028810083,Great Wall 2023 Pao 2.0T Passenger Edition Diesel 4WD Sport Automatic,"2023 · Great · Wall 2023 Pao · 17,500 km · White · Automatic · Located in Guangxi. Stock CN-028810083. Sourced from China with full export support from HainaAuto.",in stock,used,11692.96 USD,https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_590a412db399d069.jpg,Great,"https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_c4921bfbf32d3125.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_582d7f4d029c20bd.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_dd649435e6ccfc70.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_b8ae7e6ddd5f50b9.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_4176d73e6eb52167.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_1b72c50df86a0c4c.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/028810083/col_ea04e93f0aa27715.jpg",Pickup Trucks > Great > Wall 2023 Pao,Pickup Trucks,priority_03_pickups
cntransit-03548001,"JMC 2023 Baodian 2.5T 4WD Comfort Edition with Flat-Bottomed Cargo Bed, Long Wheelbase, Manual Transmission","2023 · JMC · 2023 Baodian 2.5T · 17,917 km · brown · Manual · Located in Zhejiang. Stock CN-03548001. Sourced from China with full export support from HainaAuto.",in stock,used,8678.05 USD,https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_3eb9e36b01fbe2b9.jpg,JMC,"https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_bb7fcefefbfc3653.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_0ab26b0a9e5d9ab6.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_dbf7740112982c09.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_c531e299aacfa39a.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_285ba82fbebaf007.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_419ca4fcfc1d9736.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/03548001/col_be2acc426cf5f198.jpg",Pickup Trucks > JMC > 2023 Baodian 2.5T,Pickup Trucks,priority_03_pickups
cntransit-037416663,Great Wall 2023 Pao 2.0T Commercial Edition Diesel 2WD Elite Standard Cargo Box Automatic Transmission,"2023 · Great · Wall 2023 Pao · 12,500 km · Black · Automatic · Located in Guangdong. Stock CN-037416663. Sourced from China with full export support from HainaAuto.",in stock,used,9691.36 USD,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_2e5a59f67791b25b.jpg,Great,"https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_644d4d78e6b38360.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_9ebe534deab21f0f.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_64bad725e3a593d1.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_46bcb68d7c2e062d.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_b1af782c5835fbbd.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_a9dff7276710a250.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_e7f14f4ca80be2d0.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/037416663/col_155644f1e9dcd2de.jpg",Pickup Trucks > Great > Wall 2023 Pao,Pickup Trucks,priority_03_pickups
cntransit-08406019,Changan 2023 Lantuozhe 2.0T Front-Wheel Drive Diesel Elite Long Bed Manual Transmission,"2023 · Changan · 2023 Lantuozhe 2.0T · 12,500 km · Gray · Manual · Located in Henan. Stock CN-08406019. Sourced from China with full export support from HainaAuto.",in stock,used,8377.81 USD,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_b50c7dac6379407a.jpg,Changan,"https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_93e3a3a744424f65.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_5ff9132dd6f226a1.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_31c6b65eb23c640b.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_265c2c0294811d48.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_b5986ec820ce1f6b.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_9d15c5b704b50bba.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_3c6758dde6050dab.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08406019/col_0b16195bf27df1a7.jpg",Pickup Trucks > Changan > 2023 Lantuozhe 2.0T,Pickup Trucks,priority_03_pickups
cntransit-08755957,Lingtuo 2023 Model Year 2.5T Automatic Front-Wheel Drive Diesel Navigator Edition (Standard Wheelbase),"2023 · Lingtuo · 2023 Model Year · 12,917 km · Gray · 8-speed automatic · Located in Fujian. Stock CN-08755957. Sourced from China with full export support from HainaAuto.",in stock,used,10929.85 USD,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_e24052a500ac33ef.jpg,Lingtuo,"https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_177a78e880b0680b.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_db46e5ffb4059f99.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_5258ddcc7e8d53f5.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_77844202d00a2c43.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_5dcd8f17b3189b65.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_5adbc35e43a4092a.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_398e90dd0174d427.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/08755957/col_5a2f1b8dc153cc83.jpg",Pickup Trucks > Lingtuo > 2023 Model Year,Pickup Trucks,priority_03_pickups
cntransit-111915375,Ford 2023 Ranger 2.3T 1st Edition Automatic,"2023 · Ford · 2023 Ranger 2.3T · 16,667 km · Black · Automatic · Located in Hebei. Stock CN-111915375. Sourced from China with full export support from HainaAuto.",in stock,used,15571.06 USD,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_ef8a81e51836eafb.jpg,Ford,"https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_d8b392de664f3fb0.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_4984250946459ff4.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_817aa9bf625f4a78.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_f41268782f7d5860.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_3b4289758dd45aa6.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_30a539094dc0c4fd.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_a678495787d07415.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_193d1baa3d332556.jpg,https://www.nindgeauto.com/api/vehicle-image/cntransit/111915375/col_75666423bda45015.jpg",Pickup Trucks > Ford > 2023 Ranger 2.3T,Pickup Trucks,priority_03_pickups
